Date,NVDA
20210922,21.903396606445312
20210923,22.443470001220703
20210924,22.04315757751465
20210927,21.622879028320312
20210928,20.663522720336914
20210929,20.481840133666992
20210930,20.68049430847168
20211001,20.706451416015625
20211004,19.698184967041016
20211005,20.415950775146484
20211006,20.664522171020508
20211007,21.03887939453125
20211008,20.795299530029297
20211011,20.659530639648438
20211012,20.63557243347168
20211013,20.903114318847656
20211014,21.70873260498047
20211015,21.824533462524414
20211018,22.18391227722168
20211019,22.251798629760742
20211020,22.06511878967285
20211021,22.653108596801758
20211022,22.687053680419922
20211025,23.126300811767578
20211026,24.674636840820312
20211027,24.409093856811523
20211028,24.898252487182617
20211029,25.523181915283203
20211101,25.782737731933594
20211102,26.35575294494629
20211103,26.552413940429688
20211104,29.749927520751953
20211105,29.701011657714844
20211108,30.751209259033203
20211109,30.604459762573242
20211110,29.40851402282715
20211111,30.33791732788086
20211112,30.33791732788086
20211115,29.973541259765625
20211116,30.15123748779297
20211117,29.210853576660156
20211118,31.620710372924805
20211119,32.928470611572266
20211122,31.90123176574707
20211123,31.691593170166016
20211124,32.61800765991211
20211126,31.44900894165039
20211129,33.31880187988281
20211130,32.6200065612793
20211201,31.38496971130371
20211202,32.07486343383789
20211203,30.64415168762207
20211206,29.989194869995117
20211207,32.37539291381836
20211208,31.77535057067871
20211209,30.44147300720215
20211210,30.149938583374023
20211213,28.116178512573242
20211214,28.291898727416992
20211215,30.410524368286133
20211216,28.341821670532227
20211217,27.75675392150879
20211220,27.674882888793945
20211221,29.028724670410156
20211222,29.353206634521484
20211223,29.592824935913086
20211227,30.8957462310791
20211228,30.27374267578125
20211229,29.95325469970703
20211230,29.538911819458008
20211231,29.36419105529785
20220103,30.07305908203125
20220104,29.243383407592773
20220105,27.56006622314453
20220106,28.13315200805664
20220107,27.203636169433594
20220110,27.35638999938965
20220111,27.77272605895996
20220112,27.954435348510742
20220113,26.532703399658203
20220114,26.899120330810547
20220118,25.861774444580078
20220119,25.0271053314209
20220120,24.11156463623047
20220121,23.33679962158203
20220124,23.334802627563477
20220125,22.288467407226562
20220126,22.735755920410156
20220127,21.909072875976562
20220128,22.803651809692383
20220131,24.447031021118164
20220201,24.59878921508789
20220202,25.201828002929688
20220203,23.909889221191406
20220204,24.28029441833496
20220207,24.688642501831055
20220208,25.068038940429688
20220209,26.66249656677246
20220210,25.782899856567383
20220211,23.9108829498291
20220214,24.228376388549805
20220215,26.45283317565918
20220216,26.468807220458984
20220217,24.46799659729004
20220218,23.6043701171875
20220222,23.352771759033203
20220223,22.35136604309082
20220224,23.710206985473633
20220225,24.118549346923828
20220228,24.34619140625
20220301,23.43963050842285
20220302,24.185571670532227
20220303,23.68029022216797
20220304,22.90339469909668
20220307,21.3216495513916
20220308,21.483421325683594
20220309,22.98128318786621
20220310,22.625789642333984
20220311,22.068586349487305
20220314,21.299680709838867
20220315,22.94034194946289
20220316,24.461179733276367
20220317,24.730796813964844
20220318,26.41539764404297
20220321,26.69599723815918
20220322,26.486295700073242
20220323,25.597564697265625
20220324,28.109983444213867
20220325,27.65263557434082
20220328,28.17888641357422
20220329,28.615262985229492
20220330,27.65064239501953
20220331,27.247211456298828
20220401,26.674030303955078
20220404,27.321109771728516
20220405,25.894140243530273
20220406,24.37230682373047
20220407,24.17359161376953
20220408,23.086139678955078
20220411,21.88584327697754
20220412,21.473432540893555
20220413,22.171436309814453
20220414,21.227783203125
20220418,21.752037048339844
20220419,22.16644287109375
20220420,21.45146369934082
20220421,20.15431022644043
20220422,19.487260818481445
20220425,19.873708724975586
20220426,18.761293411254883
20220427,18.38882064819336
20220428,19.75387954711914
20220429,18.520633697509766
20220502,19.505233764648438
20220503,19.574134826660156
20220504,20.30509376525879
20220505,18.817214965820312
20220506,18.648448944091797
20220509,16.925907135009766
20220510,17.56998634338379
20220511,16.606361389160156
20220512,16.152009963989258
20220513,17.680831909179688
20220516,17.23946189880371
20220517,18.151159286499023
20220518,16.913923263549805
20220519,17.09965705871582
20220520,16.670272827148438
20220523,16.873979568481445
20220524,16.13103675842285
20220525,16.95087432861328
20220526,17.825626373291016
20220527,18.78426170349121
20220531,18.645462036132812
20220601,18.293962478637695
20220602,19.564151763916016
20220603,18.693387985229492
20220606,18.759294509887695
20220607,18.899097442626953
20220608,18.62543296813965
20220609,18.026153564453125
20220610,16.95345687866211
20220613,15.62806224822998
20220614,15.816832542419434
20220615,16.506994247436523
20220616,15.582115173339844
20220617,15.860777854919434
20220621,16.54595184326172
20220622,16.340198516845703
20220623,16.205358505249023
20220624,17.105270385742188
20220627,16.848581314086914
20220628,15.96265697479248
20220629,15.523189544677734
20220630,15.140653610229492
20220701,14.50542163848877
20220705,14.945887565612793
20220706,15.111686706542969
20220707,15.838804244995117
20220708,15.818831443786621
20220711,15.133660316467285
20220712,15.06374454498291
20220713,15.145646095275879
20220714,15.353392601013184
20220715,15.74292278289795
20220718,16.081512451171875
20220719,16.971433639526367
20220720,17.785444259643555
20220721,18.028148651123047
20220722,17.298036575317383
20220725,17.003395080566406
20220726,16.512990951538086
20220727,17.768468856811523
20220728,17.962230682373047
20220729,18.141016006469727
20220801,18.41868019104004
20220802,18.50357437133789
20220803,18.870132446289062
20220804,19.191741943359375
20220805,18.966012954711914
20220808,17.771465301513672
20220809,17.06532096862793
20220810,18.075096130371094
20220811,17.9202823638916
20220812,18.68635368347168
20220815,19.00896453857422
20220816,18.85614776611328
20220817,18.312808990478516
20220818,18.750280380249023
20220819,17.827392578125
20220822,17.01338005065918
20220823,17.160202026367188
20220824,17.201154708862305
20220825,17.891319274902344
20220826,16.240320205688477
20220829,15.781872749328613
20220830,15.449278831481934
20220831,15.075730323791504
20220901,13.920130729675293
20220902,13.630480766296387
20220906,13.448702812194824
20220907,13.701471328735352
20220908,13.977218627929688
20220909,14.373857498168945
20220912,14.491748809814453
20220913,13.119003295898438
20220914,13.116006851196289
20220915,12.917187690734863
20220916,13.185941696166992
20220919,13.369775772094727
20220920,13.163961410522461
20220921,13.248885154724121
20220922,12.549524307250977
20220923,12.504565238952637
20220926,12.216828346252441
20220927,12.401660919189453
20220928,12.724365234375
20220929,12.208836555480957
20220930,12.127909660339355
20221003,12.500568389892578
20221004,13.1549711227417
20221005,13.196930885314941
20221006,13.11800479888916
20221007,12.064967155456543
20221010,11.659337043762207
20221011,11.575416564941406
20221012,11.489495277404785
20221013,11.949073791503906
20221014,11.216742515563965
20221017,11.8771390914917
20221018,11.956066131591797
20221019,12.039989471435547
20221020,12.182861328125
20221021,12.454610824584961
20221024,12.587491035461426
20221025,13.248885154724121
20221026,12.88421630859375
20221027,13.163961410522461
20221028,13.821361541748047
20221031,13.484668731689453
20221101,13.530627250671387
20221102,13.206923484802246
20221103,13.40873908996582
20221104,14.14306640625
20221107,14.287934303283691
20221108,14.58866024017334
20221109,13.76341438293457
20221110,15.735611915588379
20221111,16.312084197998047
20221114,16.28011131286621
20221115,16.650772094726562
20221116,15.895465850830078
20221117,15.662677764892578
20221118,15.39492416381836
20221121,15.303006172180176
20221122,16.023345947265625
20221123,16.503908157348633
20221125,16.25513458251953
20221128,15.812541007995605
20221129,15.624712944030762
20221130,16.911865234375
20221201,17.12372589111328
20221202,16.86489486694336
20221205,16.599075317382812
20221206,15.976480484008789
20221207,16.10939598083496
20221208,17.15770721435547
20221209,16.98981285095215
20221212,17.523462295532227
20221213,18.06011199951172
20221214,17.662370681762695
20221215,16.940845489501953
20221216,16.56009292602539
20221219,16.243303298950195
20221220,16.07441520690918
20221221,16.49013900756836
20221222,15.328907012939453
20221223,15.19599437713623
20221227,14.11170768737793
20221228,14.026764869689941
20221229,14.593391418457031
20221230,14.604385375976562
20230103,14.305581092834473
20230104,14.739295959472656
20230105,14.255615234375
20230106,14.849223136901855
20230109,15.617717742919922
20230110,15.89853286743164
20230111,15.990470886230469
20230112,16.500137329101562
20230113,16.887880325317383
20230117,17.690353393554688
20230118,17.365568161010742
20230119,16.753969192504883
20230120,17.82726287841797
20230123,19.18037223815918
20230124,19.252321243286133
20230125,19.310283660888672
20230126,19.788970947265625
20230127,20.35159683227539
20230130,19.14939308166504
20230131,19.524145126342773
20230201,20.92922019958496
20230202,21.69471549987793
20230203,21.086116790771484
20230206,21.075124740600586
20230207,22.158409118652344
20230208,22.190391540527344
20230209,22.322303771972656
20230210,21.251007080078125
20230213,21.773664474487305
20230214,22.95588493347168
20230215,22.749021530151367
20230216,21.987525939941406
20230217,21.373924255371094
20230221,20.64141082763672
20230222,20.740345001220703
20230223,23.648427963256836
20230224,23.27067756652832
20230227,23.48553466796875
20230228,23.20072364807129
20230301,22.683067321777344
20230302,23.298660278320312
20230303,23.874279022216797
20230306,23.538503646850586
20230307,23.276628494262695
20230308,24.16919708251953
20230309,23.424558639526367
20230310,22.953786849975586
20230313,22.95478630065918
20230314,24.051250457763672
20230315,24.216171264648438
20230316,25.52853012084961
20230317,25.712440490722656
20230320,25.887351989746094
20230321,26.18621063232422
20230322,26.455076217651367
20230323,27.177724838256836
20230324,26.765926361083984
20230327,26.518047332763672
20230328,26.397106170654297
20230329,26.970823287963867
20230330,27.369630813598633
20230331,27.763437271118164
20230403,27.951343536376953
20230404,27.439594268798828
20230405,26.867876052856445
20230406,27.023799896240234
20230410,27.565534591674805
20230411,27.15573501586914
20230412,26.482065200805664
20230413,26.4500789642334
20230414,26.744935989379883
20230417,26.988819122314453
20230418,27.653491973876953
20230419,27.917362213134766
20230420,27.09076690673828
20230421,27.105756759643555
20230424,27.028797149658203
20230425,26.22818946838379
20230426,26.942838668823242
20230427,27.21270751953125
20230428,27.73545265197754
20230501,28.895883560180664
20230502,28.196224212646484
20230503,27.78842544555664
20230504,27.54854393005371
20230505,28.665996551513672
20230508,29.13676643371582
20230509,28.557048797607422
20230510,28.87089729309082
20230511,28.564044952392578
20230512,28.32616424560547
20230515,28.93886375427246
20230516,29.19873809814453
20230517,30.163265228271484
20230518,31.662532806396484
20230519,31.248735427856445
20230522,31.160781860351562
20230523,30.673019409179688
20230524,30.523090362548828
20230525,37.961456298828125
20230526,38.92698669433594
20230530,40.09141540527344
20230531,37.81552505493164
20230601,39.750587463378906
20230602,39.307804107666016
20230605,39.15187454223633
20230606,38.635128021240234
20230607,37.460575103759766
20230608,38.495182037353516
20230609,38.75508117675781
20230612,39.46680450439453
20230613,41.0062141418457
20230614,42.98045349121094
20230615,42.63658905029297
20230616,42.67557144165039
20230620,43.791141510009766
20230621,43.0284309387207
20230622,43.00844955444336
20230623,42.19275665283203
20230626,40.616363525390625
20230627,41.85988235473633
20230628,41.10118103027344
20230629,40.8062858581543
20230630,42.28572082519531
20230703,42.39667892456055
20230705,42.300716400146484
20230706,42.08679962158203
20230707,42.48664093017578
20230710,42.16376876831055
20230711,42.38867950439453
20230712,43.88510513305664
20230713,45.95930862426758
20230714,45.45150375366211
20230717,46.44312286376953
20230718,47.4757194519043
20230719,47.05887985229492
20230720,45.50248336791992
20230721,44.29194641113281
20230724,44.5948371887207
20230725,45.66142272949219
20230726,45.43450927734375
20230727,45.88233947753906
20230728,46.73200607299805
20230731,46.711021423339844
20230801,46.489105224609375
20230802,44.25196838378906
20230803,44.49787139892578
20230804,44.662803649902344
20230807,45.39952087402344
20230808,44.64681625366211
20230809,42.53762435913086
20230810,42.37168884277344
20230811,40.83927917480469
20230814,43.73616027832031
20230815,43.92308807373047
20230816,43.46926498413086
20230817,43.32732009887695
20230818,43.2823371887207
20230821,46.94892883300781
20230822,45.650428771972656
20230823,47.09787368774414
20230824,47.14485168457031
20230825,46.00028991699219
20230828,46.816978454589844
20230829,48.765228271484375
20230830,49.24504089355469
20230831,49.33600616455078
20230901,48.49033737182617
20230905,48.529319763183594
20230906,47.0467643737793
20230907,46.22700881958008
20230908,45.5582160949707
20230911,45.164337158203125
20230912,44.85642623901367
20230913,45.47124481201172
20230914,45.56721878051758
20230915,43.886722564697266
20230918,43.95269775390625
20230919,43.5068359375
20230920,42.226226806640625
20230921,41.00459671020508
20230922,41.597412109375
20230925,42.209232330322266
20230926,41.89832305908203
20230927,42.45515441894531
20230928,43.075965881347656
20230929,43.485843658447266
20231002,44.768455505371094
20231003,43.50383377075195
20231004,44.02768325805664
20231005,44.67448425292969
20231006,45.7481575012207
20231009,45.25930404663086
20231010,45.784149169921875
20231011,46.79184341430664
20231012,46.93080139160156
20231013,45.44724655151367
20231016,46.08106231689453
20231017,43.92470932006836
20231018,42.18323516845703
20231019,42.0882682800293
20231020,41.374481201171875
20231023,42.962005615234375
20231024,43.6497917175293
20231025,41.766357421875
20231026,40.313804626464844
20231027,40.48775100708008
20231030,41.1485481262207
20231031,40.76766586303711
20231101,42.31220245361328
20231102,43.49283981323242
20231103,44.991390228271484
20231106,45.73716354370117
20231107,45.941104888916016
20231108,46.559913635253906
20231109,46.9358024597168
20231110,48.320377349853516
20231113,48.60529327392578
20231114,49.6409797668457
20231115,48.87321090698242
20231116,49.46503829956055
20231117,49.2830924987793
20231120,50.39375305175781
20231121,49.92889404296875
20231122,48.701263427734375
20231124,47.76155090332031
20231127,48.22740936279297
20231128,47.80653381347656
20231129,48.12543869018555
20231130,46.755855560302734
20231201,46.7508544921875
20231204,45.49623107910156
20231205,46.556007385253906
20231206,45.49323654174805
20231207,46.586002349853516
20231208,47.49580764770508
20231211,46.61699676513672
20231212,47.64677810668945
20231213,48.07768630981445
20231214,48.339622497558594
20231215,48.87950897216797
20231218,50.066253662109375
20231219,49.59335708618164
20231220,48.10067367553711
20231221,48.9794921875
20231222,48.81952667236328
20231226,49.26842498779297
20231227,49.406394958496094
20231228,49.511375427246094
20231229,49.511375427246094
20240102,48.15766525268555
20240103,47.55879592895508
20240104,47.98770523071289
20240105,49.086463928222656
20240108,52.241790771484375
20240109,53.12860107421875
20240110,54.338340759277344
20240111,54.810237884521484
20240112,54.69825744628906
20240116,56.369903564453125
20240117,56.04097366333008
20240118,57.09474563598633
20240119,59.47823715209961
20240122,59.641204833984375
20240123,59.86015701293945
20240124,61.34883499145508
20240125,61.60377883911133
20240126,61.017906188964844
20240129,62.45159912109375
20240130,62.760528564453125
20240131,61.513797760009766
20240201,63.01347732543945
20240202,66.14580535888672
20240205,69.31713104248047
20240206,68.20836639404297
20240207,70.08395385742188
20240208,69.62605285644531
20240209,72.11752319335938
20240212,72.23249816894531
20240213,72.11251831054688
20240214,73.88414764404297
20240215,72.64241027832031
20240216,72.59741973876953
20240220,69.43709564208984
20240221,67.45752716064453
20240222,78.52114868164062
20240223,78.80008697509766
20240226,79.07503509521484
20240227,78.68411254882812
20240228,77.6463394165039
20240229,79.09502410888672
20240301,82.26134490966797
20240304,85.21871185302734
20240305,85.9495849609375
20240306,88.68512725830078
20240307,92.65345764160156
20240308,87.5133285522461
20240311,85.7596206665039
20240312,91.89759063720703
20240313,90.87276458740234
20240314,87.92925262451172
20240315,87.822265625
20240318,88.44017028808594
20240319,89.38301849365234
20240320,90.35684967041016
20240321,91.41967010498047
20240322,94.273193359375
20240325,94.98606872558594
20240326,92.54547882080078
20240327,90.23486328125
20240328,90.34085083007812
20240401,90.34784698486328
20240402,89.43700408935547
20240403,88.94908142089844
20240404,85.89059448242188
20240405,87.99324798583984
20240408,87.11839294433594
20240409,85.33968353271484
20240410,87.02440643310547
20240411,90.60079956054688
20240412,88.17121124267578
20240415,85.98657989501953
20240416,87.40034484863281
20240417,84.02091217041016
20240418,84.65679931640625
20240419,76.18722534179688
20240422,79.50466918945312
20240423,82.4091796875
20240424,79.66364288330078
20240425,82.61814880371094
20240426,87.72028350830078
20240429,87.7422866821289
20240430,86.38751220703125
20240501,83.0270767211914
20240502,85.8026123046875
20240503,88.77411651611328
20240506,92.12454986572266
20240507,90.538818359375
20240508,90.39684295654297
20240509,88.73212432861328
20240510,89.86292266845703
20240513,90.38385009765625
20240514,91.34068298339844
20240515,94.61412811279297
20240516,94.34317779541016
20240517,92.46348571777344
20240520,94.76411437988281
20240521,95.37001037597656
20240522,94.93408203125
20240523,103.78160095214844
20240524,106.4511489868164
20240528,113.88190460205078
20240529,114.80574798583984
20240530,110.4814682006836
20240531,109.6146240234375
20240603,114.98072052001953
20240604,116.41747283935547
20240605,122.41947174072266
20240606,120.97771453857422
20240607,120.86773681640625
20240610,121.76958465576172
20240611,120.899658203125
20240612,125.18928527832031
20240613,129.59890747070312
20240614,131.8687286376953
20240617,130.9687957763672
20240618,135.5684051513672
20240620,130.76881408691406
20240621,126.55917358398438
20240624,118.09989929199219
20240625,126.07920837402344
20240626,126.38919067382812
20240627,123.9793930053711
20240628,123.52943420410156
20240701,124.28936767578125
20240702,122.65950775146484
20240703,128.26902770996094
20240705,125.8192367553711
20240708,128.18902587890625
20240709,131.3687744140625
20240710,134.89846801757812
20240711,127.38910675048828
20240712,129.2289581298828
20240715,128.42901611328125
20240716,126.34918975830078
20240717,117.97990417480469
20240718,121.07963562011719
20240719,117.91991424560547
20240722,123.52943420410156
20240723,122.57951354980469
20240724,114.24022674560547
20240725,112.27039337158203
20240726,113.05032348632812
20240729,111.58045196533203
20240730,103.72113037109375
20240731,117.0099868774414
20240801,109.2006607055664
20240802,107.26081848144531
20240805,100.44140625
20240806,104.24108123779297
20240807,98.90154266357422
20240808,104.96102142333984
20240809,104.74104309082031
20240812,109.01067352294922
20240813,116.13006591796875
20240814,118.06990051269531
20240815,122.84949493408203
20240816,124.56934356689453
20240819,129.98887634277344
20240820,127.2391128540039
20240821,128.489013671875
20240822,123.72941589355469
20240823,129.3589324951172
20240826,126.44918060302734
20240827,128.28903198242188
20240828,125.59925842285156
20240829,117.57994079589844
20240830,119.35979461669922
