,NVDA_Log_Return,AAPL_Log_Return,AMD_Log_Return,AVGO_Log_Return,INTC_Log_Return,QCOM_Log_Return,SP500_Log_Return,NASDAQCOM_Log_Return,DJIA_Log_Return,SMA,EMA,MACD,MACD_Signal,RSI,OBV
31,0.2388788481030498,-0.24901280459915645,0.23897707483915717,0.6801221072448648,0.7251777327740065,0.42228596218999265,-0.12653721667821705,0.23774674053913392,0.11849593521540609,0.0013062645420986784,-0.1995337054958677,0.17602261604715255,0.01602102136185862,1.0889511900873512,0.158278925300668
32,0.6496037882130105,-0.661681733331693,-0.09990745934240097,0.46984512077590723,-0.25527580643060993,-0.5237596574391928,0.45954506989404786,0.4754501880825001,-0.10593057227327726,-0.03996124022122502,0.055493483061863115,0.3084467694313898,0.11027344588190305,0.45696365497738006,0.15067886924308288
33,-0.41781640524542984,0.3245204504329426,0.2611376286749809,-0.1672300714049371,0.7112184967668476,0.40663818299946985,0.6293543087694233,0.5132038489987417,0.8968450347240313,-0.1931406943215663,-0.10857019089123833,0.14979565656200058,0.13476006546616107,-0.22177803826250844,-0.19982553253684968
34,0.46202268650498046,-0.10987062508112405,1.0428221282566186,0.4680499968065065,0.9410757453870889,0.5386364618209047,1.190581306013976,1.0566746172947608,1.184790343003118,-0.3725034884191259,-0.30609455653132916,0.018857607731485457,0.05670517034259926,1.1319632975205147,0.15832379159353654
35,-0.21953634732104646,-0.45026143676351477,-0.1140009443202766,-0.272481579814196,0.6600171211931589,0.24434967901582344,0.09478668033323032,0.09173224195054826,-0.18286898118939424,-0.43909596709530657,-0.36922657585373425,-0.025558900179858953,0.036034859377134014,0.806376574931806,-0.2085676477302879
36,-0.026078305476395,-0.018388077815252115,0.5772764912759851,-0.2853509035620293,0.22018859860665144,0.0036525387366335006,0.06553760021373392,0.06326213841714017,0.3327773955345941,-0.572894559516953,-0.27572477987629795,0.030941223732246285,0.03918305569491176,-0.22083473262570597,0.1480256171096498
37,-0.04756018449464844,0.10279211884217053,0.572909971031755,-0.22106579080579306,-0.16499449264290425,-0.03209406198670857,-0.0695942842908761,-0.11024150991896,0.10322122986160909,-0.6875985193224401,-0.27757052515926184,0.02373222438133812,0.037695126085026835,0.42256807413382835,0.13794390132376458
38,-0.11523691072254745,-0.44145911510087565,-0.34552577876046714,-0.30166093318777076,-0.024746141122126745,-0.4403750344803812,-0.47787588073212606,-0.5944034507566959,-0.1909212591084216,-0.5930091527022441,-0.3042971199251818,0.0018011389290443882,0.02958218409008486,-0.21626726798411608,-0.02543234856046614
39,-0.5142080109969831,-0.5889599023864858,-0.8385313930220403,-1.0296048353762137,-0.42791568739290703,-0.8935087803046755,-1.1435284719511767,-1.1672388805486382,-1.2429617254253575,-0.8843303938170445,-0.7948154060747535,-0.286204631594367,-0.12722885899960207,-0.49497716448850854,-0.19190916757631515
40,0.17101174905340177,-0.9629393653201134,0.1311466873246777,-0.4352532586121287,-0.057252421834745354,-0.5260406114134198,-0.5549026967464349,-0.6001441920666537,-0.06883671916519579,-0.9688522333323899,-0.6853851127426085,-0.17160009464148143,-0.15595839385279234,1.3523779741635846,0.14250035322624632
41,0.6065480204139161,-0.3407616000754804,0.5887246170252854,-0.08659967331412408,0.07452173101222105,0.10403289625722763,0.1158734978286114,0.000881833845444331,-0.0064972159216546,-0.775813157616158,-0.4238591919606334,0.030349173873227907,-0.11733740524390945,0.026490734420493718,0.13623239733650222
42,0.4214427788873363,-0.21609897362331504,0.6602675885737136,0.1682126583648134,-0.19514163742202173,0.19335306538034142,-0.30547329486859626,-1.886621794822507e-05,-0.7370268865632348,-0.010542587154895361,0.44579040722489804,0.4987674633373642,0.2100557791023482,-0.06440910804276088,0.13005677355486328
43,0.6026004090117588,0.3465099029345055,-0.20184603488822866,-0.1624859885959279,-0.31436496238210926,-0.2535899247677098,0.6039286227256012,0.60005760801786,0.5687351404857204,0.07811315463773855,0.6487646353582015,0.5293953154102606,0.33867048228081387,0.09961703212838825,0.12489123152687495
44,0.16045539180589927,-0.2844110478587126,-0.15725203166484142,0.5684473502753284,0.17191624737672292,-0.16079631729720234,-0.20243941489325226,-0.08255464574409054,-0.048740986883559774,0.18378718123092708,0.6632537606880168,0.4391276847830819,0.4105065462552744,0.8075837818630613,0.11820912440924027
45,-0.1804404046365783,0.0710199098935809,-0.37224712315063746,0.16421470264257518,-0.27820555834352384,0.28920298080472223,-0.021039901492955346,-0.07004333902207191,-0.5781352010013291,0.12744368956456148,0.5417970479352152,0.2890906926403783,0.4159741806838763,-0.3743011048485293,-0.16877246978398486
46,-0.30182623696278493,-0.42355935752176277,0.2614408103723278,-0.4761725392992777,-0.6031274901142964,-0.629529165305903,-0.8353456406188081,-0.6299299472445806,-0.48785364965388095,0.4444433824811568,0.6526247864168456,0.23268168399737366,0.43438769795060544,-0.31554129285304333,-0.1721511695888882
47,-0.027998162758464548,0.8035043124917706,-1.2257150060687612,0.18935427577599895,0.10626795081367926,0.18485033430659656,0.16280313542264907,0.2080745384753375,0.43462763044537683,0.9875388092619318,1.1121686849592867,0.32292875847736924,0.4823556136486208,0.36312712142808196,0.11471778584012754
48,0.001600670379479111,0.41581369252543104,0.008309278555115878,0.08108281615174694,0.4882054599636687,0.10440669331353215,0.25531772329905894,0.3039133387864765,-0.488998835782704,0.8711502771857738,1.027933728209074,0.22563452025856015,0.448394813773494,1.1157097829957525,0.10831544042466767
49,0.6679715621282365,-0.30302937064439817,1.8718724508729125,0.7335257721016257,0.18762013646200976,0.17105755837590242,-0.013267014919838376,0.2452037091012492,-0.500643107079828,0.9243200342556783,1.2233493018326276,0.2933494749358218,0.4441125115837579,0.08094338938430329,0.10513093457067359
50,0.016984620084641664,-0.17576827730801878,0.34229565502721704,-0.8137736326710217,0.3498643287265543,-0.045640072590008046,0.5524645687135596,0.0827343055927618,0.8475797849213834,1.038999111141433,1.1365417684207,0.20229712830214297,0.4107953368519374,0.14798632916189414,0.09964617647086099
51,0.6252317377806886,-0.31029434458064026,0.07009270069648697,0.30106791744649175,0.19569313198325716,-0.38507606175210346,0.8435511907534141,0.9294600779570594,0.7669933192047914,0.9401014945895919,1.0660034576013777,0.1339241933358466,0.3020585013747176,0.1754628734338042,0.10127250777111656
