,Date,NVDA,SMA,EMA,AAPL,AMD,AVGO,INTC,QCOM,ADS_Index,Mkt-RF,SMB,HML,RMW,CMA,RF,CBBTCUSD,CBETHUSD,SP500,NASDAQCOM,DJIA,MACD,MACD_Signal,OBV,RSI
159,240422,79.49919128417969,88.15693995157878,85.06332930072814,165.24209594726562,148.63999938964844,121.65828704833984,34.054771423339844,157.8801727294922,-0.340949,0.87,-0.12,0.55,-0.23,0.0,0.021,66828.83,3200.23,5010.6,15451.31,38239.98,-1.0046098018604255,0.5343131778494863,1760.26513671875,36.68284165099113
160,240423,82.40350341796875,88.04526646931966,84.89172763087271,166.2982635498047,152.27000427246094,124.1153793334961,33.92611312866211,159.0334014892578,-0.324512,1.27,0.58,-0.01,-0.16,-0.63,0.021,66472.3,3221.28,5070.55,15696.64,38503.69,-1.0890115049149784,0.20964824129659337,1842.6686401367188,36.75491933270538
161,240424,79.65814971923828,87.63749643961589,84.55407793524434,168.41064453125,151.74000549316406,124.87347412109376,34.14384078979492,161.28067016601562,-0.306546,-0.01,-0.3,0.28,0.23,-0.02,0.021,64198.5,3135.53,5071.63,15712.75,38460.92,-1.3617303820796423,-0.10462748337865374,1763.0104904174805,33.6365854179232
162,240425,82.61245727539062,87.36236165364583,84.42881208622153,169.27749633789062,153.75999450683594,128.60928344726562,34.74754333496094,160.9553985595703,-0.287043,-0.48,-0.39,-0.2,0.4,-0.09,0.021,64510.14,3156.67,5048.42,15611.76,38085.8,-1.3242094650417329,-0.3485438797112696,1845.622947692871,39.51333214585367
163,240426,87.7142562866211,87.3553965250651,84.64077524374478,168.68960571289062,157.39999389648438,133.54234313964844,31.55088996887207,163.28150939941406,-0.265995,1.04,0.22,-1.09,0.01,-0.45,0.021,63747.32,3130.88,5099.96,15927.9,38239.66,-0.8727415199220729,-0.45338340775343033,1933.3371963500977,47.491681610769554
164,240429,87.73623657226562,87.35273081461588,84.840482918449,172.8744659423828,160.1999969482422,133.0008544921875,31.03625869750977,166.7706756591797,-0.19249,0.34,0.34,-0.49,0.22,-0.12,0.021,63804.4,3213.68,5116.17,15983.08,38386.09,-0.5073269152732678,-0.4641721092573979,2021.0734405517578,47.40354957625044
165,240430,86.38156127929688,87.2843137105306,84.93990732882628,169.7158966064453,158.3800048828125,129.19052124023438,30.155445098876957,163.4687957763672,-0.163157,-1.67,-0.27,-0.26,-0.61,0.63,0.021,60690.8,3014.19,5035.69,15657.82,37815.92,-0.3233177924432482,-0.43600124589456796,1934.691879272461,46.1466667913861
166,240501,83.02135467529297,87.07246348063151,84.81612973827575,168.68960571289062,144.27000427246094,123.48645782470705,30.05647850036621,161.75376892089844,-0.13122,-0.27,1.0,-0.03,-1.43,-0.02,0.02,58278.09,2968.37,5018.39,15605.48,37903.29,-0.4435172367853397,-0.4375044440727224,1851.670524597168,44.04702382369581
167,240502,85.79669952392578,86.92066599527995,84.8793923050919,172.4061737060547,146.16000366210938,123.06021881103516,30.195032119750977,177.5142059326172,-0.0998071,1.01,0.7,0.02,0.03,-0.77,0.02,59071.21,2987.28,5064.2,15840.96,38225.66,-0.311241232469726,-0.41225180175212317,1937.4672241210938,47.196937461850816
168,240503,88.76799774169922,86.83248697916666,85.13027007519561,182.71885681152344,150.60000610351562,126.98876953125,30.581005096435547,177.060791015625,-0.0689046,1.19,-0.04,-0.22,0.42,-0.55,0.02,62855.86,3100.74,5127.79,16156.33,38675.68,0.03296736073349393,-0.3232079692549997,2026.235221862793,52.57279883190197
