,NVDA_Log_Return,AAPL_Log_Return,AMD_Log_Return,AVGO_Log_Return,INTC_Log_Return,QCOM_Log_Return,SP500_Log_Return,NASDAQCOM_Log_Return,DJIA_Log_Return,SMA,EMA,MACD,MACD_Signal,RSI,OBV
78,-0.21953661640866026,-0.4502617138614542,-0.1140009443202766,-0.272481606991811,0.6600171775757625,0.24434961464417596,0.09478668033323032,0.09173224195054826,-0.18286898118939424,-0.43909596073576795,-0.3692264434134728,-0.02555836635286393,0.03603433444472608,0.8063767221296255,-0.20856452667232508
80,-0.026077051513102145,-0.018388111274934924,0.5772764912759851,-0.28535347588135357,0.22018861741647636,0.0036506160942468345,0.06553760021373392,0.06326213841714017,0.3327773955345941,-0.5728947587478945,-0.2757252044766443,0.03094034880714583,0.03918234638752617,-0.22083518535384888,0.1480233938608175
81,-0.04756238516781419,0.10278652791749929,0.572909971031755,-0.2210658115706908,-0.164994506737719,-0.0320989880659639,-0.0695942842908761,-0.11024150991896,0.10322122986160909,-0.6875988044340711,-0.2775708248005831,0.023731611576135028,0.037694396346361965,0.4225669865302329,0.1379418301835444
82,-0.11523690663539976,-0.4414537614051277,-0.34552577876046714,-0.30166354306050674,-0.024746143236089858,-0.44037252702203733,-0.47787588073212606,-0.5944034507566959,-0.1909212591084216,-0.5930093777840557,-0.30429739703311726,0.0018009751095046551,0.02958156971633498,-0.21626279576717064,-0.025431967604142333
84,-0.5142110275009474,-0.5889602577301694,-0.8385313930220403,-1.0296050209477603,-0.42791572394802024,-0.893502742091822,-1.1435284719511767,-1.1672388805486382,-1.2429617254253575,-0.8843302961280288,-0.7948154194002309,-0.2861993658983454,-0.1272267078150877,-0.4949751064502691,-0.19190629247881844
85,0.1710149522024128,-0.9629459183812561,0.1311466873246777,-0.4352505848883826,-0.05725242672558907,-0.526041620770367,-0.5549026967464349,-0.6001441920666537,-0.06883671916519579,-0.9688519852796225,-0.6853848959022841,-0.1715968010581773,-0.1559557062018813,1.3523771147027872,0.14249822150229485
86,0.6065483931423629,-0.340749817798752,0.5887246170252854,-0.08660242110090852,0.07452173737831233,0.10402662534508697,0.1158734978286114,0.000881833845444331,-0.0064972159216546,-0.7758130285659206,-0.42385885328745926,0.030348866415195373,-0.11733531398487664,0.026491429736792367,0.13623036020800566
88,0.42144505515338065,-0.2160991186201811,0.6602675885737136,0.16821804228519996,-0.19514165409218562,0.19335717257795726,-0.30547329486859626,-1.886621794822507e-05,-0.7370268865632348,-0.010542554707313292,0.44579060897607453,0.49875810084174726,0.21005247995878473,-0.06440816071514957,0.13005482580547464
89,0.6025984903839616,0.34651592445003954,-0.20184603488822866,-0.16248866616503918,-0.3143649892370415,-0.25358987122354304,0.6039286227256012,0.60005760801786,0.5687351404857204,0.07811298053951199,0.6487640594661327,0.5293847063768683,0.33866470792057146,0.09961523625390259,0.1248893515702476
90,0.1604564624006044,-0.28441708051398573,-0.15725203166484142,0.5684500907850739,0.17191626206283533,-0.16080046513097904,-0.20243941489325226,-0.08255464574409054,-0.048740986883559774,0.18378694739148307,0.66325364934042,0.4391190246906686,0.4104993703197669,0.8075845385684745,0.11820734942734828
